,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
7,1349,2.0,5.0,10022.0,D4,3.0,7400.0,93096.0,21.0,21.0,9643950.0,1930.0,-73.9645101,40.758638,2
21,65,2.0,1.0,10038.0,RC,5.0,7488.0,149160.0,23.0,2.0,25320708.0,2013.0,-74.009371,40.7100198,0
32,71,2.0,1.0,10038.0,RC,5.0,24121.0,462377.0,30.0,30.0,43605009.0,1983.0,-74.0051289,40.7063613,0
33,74,2.0,1.0,10038.0,RC,5.0,41656.0,744146.0,35.0,36.0,79710304.0,1993.0,-74.0043715,40.7068609,0
139,1413,2.0,4.0,10075.0,R4,3.0,6743.0,63158.0,21.0,66.0,11857051.0,1985.0,-73.9596453,40.7749622,2
157,1269,2.0,4.0,10019.0,R4,3.0,18836.0,404693.0,52.0,246.0,67828953.0,1982.0,-73.9774931,40.7613751,3
394,995,2.0,4.0,10036.0,O4,5.0,45800.0,1642675.0,51.0,2.0,351934650.0,1998.0,-73.9857642,40.7560214,3
403,886,2.0,2.0,10016.0,R4,3.0,5675.0,48547.0,21.0,52.0,7963185.0,1984.0,-73.9825115,40.744515,2
424,1030,2.0,4.0,10019.0,R4,3.0,27604.0,396613.0,70.0,117.0,90835087.0,2015.0,-73.980567,40.7669584,3
425,1137,3.0,6.0,10023.0,R4,3.0,28455.0,396861.0,45.0,343.0,61250858.0,1989.0,-73.984262,40.7742216,3
439,40,2.0,1.0,10005.0,O4,5.0,53632.0,1617206.0,47.0,1.0,181755900.0,1987.0,-74.0085048,40.7062404,3
491,1263,2.0,4.0,10036.0,RM,4.0,7431.0,133983.0,34.0,153.0,24811671.0,2005.0,-73.9793172,40.757541,2
857,968,2.0,4.0,10016.0,RM,4.0,45526.0,457946.0,37.0,487.0,58536314.0,1984.0,-73.9718362,40.7451551,2
960,524,2.0,1.0,10012.0,W6,8.0,188029.0,1260362.0,30.0,2.0,86879250.0,1967.0,-73.9979543,40.7267934,0
1002,1335,2.0,4.0,10017.0,D4,3.0,11648.0,215715.0,23.5,406.0,18634950.0,1927.0,-73.9699937,40.7493459,2
1070,1852,3.0,7.0,10025.0,RM,4.0,113410.0,588459.0,29.0,371.0,82187865.0,2007.0,-73.9667518,40.7947101,2
1268,2172,14.0,33.0,11249.0,D9,3.0,116000.0,341300.0,21.0,372.0,13537350.0,1963.0,-73.9643292,40.7056121,1
1976,1284,2.0,4.0,10017.0,O4,5.0,35200.0,810426.0,40.0,74.0,192125700.0,1968.0,-73.9755455,40.7566235,0
1977,1285,2.0,4.0,10017.0,O4,5.0,38360.0,836660.0,39.0,102.0,130972050.0,1967.0,-73.9753936,40.7573701,0
2029,420,30.0,26.0,11101.0,RB,5.0,28447.0,543946.0,22.0,2.0,68942700.0,2009.0,-73.9388939,40.7493418,1
2455,16,2.0,1.0,10004.0,RM,4.0,20763.0,344963.0,35.0,234.0,49054537.0,2006.0,-74.0170962,40.7062284,2
2458,92,2.0,1.0,10038.0,RH,5.0,9875.0,163935.0,34.0,3.0,16586551.0,2013.0,-74.0059696,40.710451,0
2475,92,2.0,1.0,10038.0,RB,5.0,10586.0,149125.0,22.0,37.0,19505703.0,1951.0,-74.0061896,40.710171,0
2477,72,2.0,1.0,10038.0,R4,3.0,4836.0,116680.0,57.0,98.0,10147043.0,2016.0,-74.0047681,40.7054995,3
2526,1289,2.0,4.0,10022.0,O4,5.0,34844.0,262945.0,22.0,26.0,69718500.0,1952.0,-73.9728733,40.75959,0
2875,1027,2.0,4.0,10019.0,RH,5.0,35145.0,665696.0,30.0,290.0,139162329.0,1925.0,-73.9811849,40.7647188,0
2938,1169,3.0,6.0,10024.0,R4,3.0,5108.0,73791.0,21.0,34.0,12965852.0,2008.0,-73.9800676,40.7827379,2
2967,1171,3.0,6.0,10023.0,D6,4.0,57638.0,437396.0,33.0,246.0,75136050.0,2016.0,-73.9918044,40.7726771,2
3131,1701,4.0,8.0,10029.0,D4,3.0,519220.0,2046455.0,31.0,1604.0,70344900.0,1974.0,-73.9376821,40.7908856,2
3252,6791,25.0,24.0,11365.0,D4,3.0,103600.0,236984.0,24.0,184.0,9873450.0,1966.0,-73.8076605,40.7362724,1
3316,1312,2.0,4.0,10022.0,RM,4.0,17272.0,453533.0,57.0,231.0,60348125.0,1975.0,-73.9697572,40.7617109,3
3421,1542,2.0,5.0,10075.0,RM,4.0,28401.0,425743.0,36.0,546.0,57502006.0,1974.0,-73.9542451,40.773327,2
3528,22,2.0,1.0,10004.0,O4,5.0,13323.0,300676.0,38.0,66.0,21637800.0,1927.0,-74.0124398,40.7062318,0
3647,1571,2.0,5.0,10128.0,D6,4.0,7796.0,194212.0,32.0,199.0,16419150.0,2004.0,-73.9464012,40.7803996,2
3680,6,30.0,26.0,11101.0,RM,4.0,12100.0,228309.0,32.0,309.0,26712451.0,2013.0,-73.9590406,40.7425191,1
3886,7250,21.0,47.0,11224.0,D4,3.0,622700.0,1259938.0,24.0,1038.0,33618150.0,1963.0,-73.9731005,40.5811632,1
3957,1423,2.0,4.0,10065.0,D6,4.0,80333.0,938324.0,32.0,618.0,70149600.0,1962.0,-73.9607982,40.7668793,2
4034,1347,2.0,5.0,10022.0,RM,4.0,11666.0,199371.0,31.0,153.0,33600160.0,2003.0,-73.96607,40.7576559,2
4043,838,2.0,4.0,10018.0,RM,4.0,16350.0,316572.0,58.0,168.0,83192419.0,2010.0,-73.9838129,40.750098,3
4239,763,2.0,3.0,10018.0,HS,5.0,4007.0,85706.0,32.0,1.0,11849850.0,2006.0,-73.9929543,40.756324,0
4303,705,2.0,3.0,10001.0,O4,5.0,7200.0,2907315.0,58.0,58.0,253884150.0,2019.0,-74.0001047,40.7545346,3
5265,1171,3.0,6.0,10069.0,RM,4.0,36864.0,451749.0,40.0,263.0,83209513.0,2008.0,-73.990786,40.7744885,3
5421,827,2.0,2.0,10010.0,RM,4.0,8180.0,144899.0,24.0,52.0,24015152.0,1913.0,-73.9886864,40.7434727,2
5473,1362,2.0,4.0,10022.0,RM,4.0,9233.0,152211.0,32.0,113.0,21367347.0,2002.0,-73.9655917,40.7541727,2
5834,1832,3.0,7.0,10025.0,RM,4.0,28458.0,314041.0,28.0,218.0,19541250.0,1971.0,-73.9668862,40.7930523,2
5907,166,15.0,33.0,11201.0,RM,4.0,49942.0,612049.0,25.0,717.0,67951349.0,2015.0,-73.9832149,40.6882557,1
5958,151,2.0,1.0,10007.0,D6,4.0,25831.0,434418.0,53.0,443.0,48875850.0,1988.0,-74.0059773,40.7158197,3
6101,939,2.0,2.0,10016.0,D8,3.0,13770.0,213549.0,23.0,212.0,24945750.0,1998.0,-73.9742079,40.7434677,2
6413,231,13.0,33.0,11201.0,D4,3.0,23325.0,441063.0,30.0,275.0,28846800.0,1929.0,-73.9941036,40.6981819,1
6475,762,2.0,3.0,10018.0,H1,5.0,12344.0,179130.0,25.0,1.0,31063500.0,2017.0,-73.9934849,40.756055,0
7798,1009,2.0,4.0,10019.0,O4,5.0,12552.0,542584.0,61.0,103.0,96549750.0,1988.0,-73.9796362,40.7648421,3
7799,1023,2.0,3.0,10019.0,D6,4.0,11350.0,190289.0,26.0,217.0,23948550.0,1987.0,-73.9849649,40.763218,2
7891,1455,2.0,5.0,10065.0,RM,4.0,40200.0,378474.0,38.0,271.0,52873684.0,1999.0,-73.9606793,40.7603742,2
7919,413,30.0,26.0,11101.0,D6,4.0,41628.0,395000.0,21.0,424.0,37130400.0,2013.0,-73.9411691,40.7518133,1
7935,1009,2.0,4.0,10019.0,H1,5.0,22092.0,536719.0,41.0,9.0,62364150.0,1939.0,-73.9784812,40.7642627,3
7936,1118,3.0,6.0,10023.0,D4,3.0,28125.0,400000.0,32.0,277.0,43008750.0,1969.0,-73.979753,40.7723984,2
8225,761,2.0,3.0,10018.0,O4,5.0,7400.0,162260.0,23.0,40.0,9778950.0,1927.0,-73.9921387,40.7546798,0
8226,762,2.0,3.0,10018.0,H3,5.0,7402.0,103133.0,35.0,271.0,15340050.0,2013.0,-73.9917308,40.7552617,0
8279,1320,2.0,4.0,10017.0,RM,4.0,6935.0,169384.0,38.0,174.0,22512605.0,1988.0,-73.9706887,40.7530844,2
8291,1325,2.0,4.0,10022.0,O4,5.0,21100.0,321452.0,21.0,34.0,41364450.0,1964.0,-73.9697631,40.7566194,0
8292,815,2.0,4.0,10018.0,O4,5.0,16647.0,364000.0,22.0,24.0,37360800.0,1954.0,-73.986436,40.7539108,0
8302,1327,2.0,4.0,10022.0,RM,4.0,10042.0,197109.0,43.0,176.0,32305947.0,1990.0,-73.9671494,40.7573241,3
8307,833,2.0,4.0,10001.0,O4,5.0,30750.0,671734.0,39.0,55.0,96242400.0,1969.0,-73.9878736,40.7477737,0
8323,1607,4.0,8.0,10029.0,RM,4.0,16507.0,354089.0,43.0,231.0,54142651.0,2013.0,-73.9523729,40.7912302,3
8335,1139,3.0,6.0,10023.0,D8,3.0,30125.0,568001.0,47.0,456.0,66402450.0,1986.0,-73.9833409,40.7755664,3
8634,1334,2.0,4.0,10017.0,H2,5.0,10900.0,141758.0,23.0,1.0,15469650.0,1932.0,-73.9720185,40.7492092,0
10821,871,2.0,2.0,10003.0,D4,3.0,11982.0,111428.0,22.0,151.0,13283550.0,1963.0,-73.9867611,40.7345686,2
10844,1295,2.0,4.0,10017.0,O4,5.0,10419.0,118587.0,26.0,38.0,23260050.0,1937.0,-73.976432,40.750459,0
11026,1375,2.0,4.0,10022.0,RD,3.0,6024.0,186643.0,51.0,43.0,63428415.0,2015.0,-73.9700052,40.764055,3
11045,807,2.0,3.0,10001.0,RM,4.0,22080.0,473783.0,59.0,462.0,90285430.0,2005.0,-73.99014,40.7487236,3
11366,1391,2.0,4.0,10021.0,H1,5.0,18803.0,294142.0,40.0,259.0,49350150.0,1930.0,-73.9629926,40.7743814,0
11450,69,2.0,1.0,10038.0,D8,3.0,16642.0,222001.0,28.0,194.0,25842150.0,2007.0,-74.006752,40.7070831,2
11481,69,2.0,1.0,10038.0,D8,3.0,24128.0,627300.0,51.0,652.0,82865250.0,2003.0,-74.0069324,40.7074097,3
11755,1375,2.0,4.0,10022.0,O4,5.0,10946.0,198347.0,24.0,40.0,50076900.0,1951.0,-73.9705321,40.7642774,0
12054,77,2.0,1.0,10038.0,O4,5.0,32511.0,788241.0,31.0,46.0,58251600.0,1956.0,-74.006745,40.7087739,0
13038,869,2.0,4.0,10016.0,O4,5.0,14714.0,442042.0,48.0,86.0,39505500.0,1928.0,-73.9812175,40.7515386,3
13149,1427,2.0,4.0,10021.0,D6,4.0,12770.0,166432.0,21.0,149.0,15813450.0,1964.0,-73.9583598,40.769442,2
13194,1616,4.0,9.0,10029.0,D7,4.0,81805.0,680000.0,34.0,611.0,49800600.0,1974.0,-73.9481396,40.7968056,2
13215,1104,2.0,6.0,10019.0,D7,4.0,85996.0,1192139.0,42.0,1033.0,162364950.0,2015.0,-73.9926712,40.7704347,3
13579,16,2.0,1.0,10282.0,D8,3.0,6323.0,244617.0,25.0,152.0,26090550.0,1998.0,-74.0138812,40.7172463,2
13588,124,2.0,1.0,10007.0,D6,4.0,3872.0,46000.0,21.0,30.0,6493050.0,2013.0,-74.0084696,40.7132807,2
13664,16,2.0,1.0,10004.0,RM,4.0,46266.0,523677.0,38.0,117.0,69166676.0,2003.0,-74.0175252,40.7055724,3
13891,1583,2.0,5.0,10028.0,D4,3.0,26550.0,320600.0,21.0,143.0,29309400.0,1960.0,-73.9453508,40.7755958,2
13903,2133,28.0,29.0,11375.0,D4,3.0,87601.0,552840.0,30.0,498.0,16404750.0,1964.0,-73.8508422,40.7283464,1
14538,165,15.0,33.0,11201.0,RM,4.0,18145.0,228246.0,26.0,318.0,28926450.0,2009.0,-73.9849672,40.6889559,1
14616,762,2.0,3.0,10018.0,H3,5.0,4937.0,77999.0,25.0,177.0,10340550.0,2017.0,-73.993207,40.755937,0
16459,830,2.0,4.0,10001.0,H1,5.0,10445.0,130253.0,23.0,162.0,12104100.0,1908.0,-73.9876071,40.7450207,0
16465,1449,2.0,5.0,10021.0,D6,4.0,35400.0,455173.0,33.0,476.0,58842000.0,1979.0,-73.9566914,40.7702621,2
16466,1461,2.0,5.0,10065.0,I4,8.0,32133.0,242856.0,23.0,152.0,14605650.0,1969.0,-73.9567318,40.7635101,0
16642,11,2.0,1.0,10004.0,O4,5.0,13135.0,361710.0,37.0,76.0,25300800.0,1935.0,-74.0118516,40.7043105,0
16941,2095,13.0,35.0,11217.0,RZ,4.0,11110.0,122016.0,28.0,109.0,9978745.0,2006.0,-73.9786355,40.6882522,1
17850,1549,2.0,5.0,10028.0,D4,3.0,12400.0,157401.0,21.0,110.0,13673250.0,1971.0,-73.9499384,40.7774231,2
18513,5,2.0,1.0,10004.0,O4,5.0,54023.0,1016406.0,22.0,47.0,58322250.0,1969.0,-74.0107224,40.7027763,0
18553,2472,14.0,33.0,11222.0,D7,4.0,55649.0,510050.0,40.0,445.0,17667900.0,2020.0,-73.9617481,40.7346728,1
18974,7279,21.0,48.0,11224.0,RM,4.0,335533.0,686923.0,24.0,1266.0,25918849.0,1964.0,-73.9745102,40.5758331,1
19233,1846,3.0,9.0,10026.0,RM,4.0,3951.0,69340.0,22.0,0.0,10930051.0,2012.0,-73.9592212,40.8012264,2
19873,244,1.0,1.0,10002.0,D4,3.0,24137.0,124600.0,21.0,124.0,4067100.0,1964.0,-73.9842733,40.7110018,2
19935,804,2.0,3.0,10001.0,H1,5.0,3823.0,73497.0,32.0,1.0,8379000.0,2004.0,-73.9907033,40.7462835,0
19946,243,1.0,1.0,10002.0,D4,3.0,71655.0,251500.0,21.0,211.0,10250550.0,1962.0,-73.9820296,40.7111743,2
20968,1455,2.0,5.0,10022.0,D8,3.0,35904.0,307000.0,41.0,234.0,29385450.0,2001.0,-73.9598638,40.7599485,2
21072,1624,2.0,5.0,10029.0,D6,4.0,14074.0,186100.0,22.0,215.0,15128100.0,2002.0,-73.950885,40.7863631,2
21164,1313,2.0,4.0,10022.0,O4,5.0,26750.0,596734.0,36.0,29.0,81850950.0,1969.0,-73.9693165,40.7622186,0
21219,346,1.0,1.0,10002.0,D7,4.0,40690.0,378028.0,25.0,273.0,58753832.0,2018.0,-73.9864543,40.7173315,2
21535,42,2.0,1.0,10005.0,O4,5.0,20684.0,527605.0,26.0,52.0,30641400.0,1912.0,-74.0078016,40.7070858,0
21537,68,2.0,1.0,10038.0,O4,5.0,18513.0,377120.0,22.0,76.0,31137300.0,1973.0,-74.0071994,40.7083457,0
21599,28,2.0,1.0,10004.0,O4,5.0,12919.0,292466.0,24.0,67.0,19998450.0,1962.0,-74.0092332,40.7050683,0
21739,7273,21.0,48.0,11224.0,D4,3.0,203785.0,623806.0,23.0,572.0,24323400.0,1964.0,-73.9737932,40.5774249,1
21811,1274,2.0,4.0,10019.0,D4,3.0,7531.0,101278.0,21.0,38.0,11483550.0,1963.0,-73.974936,40.7648357,2
21822,1961,3.0,7.0,10027.0,D7,4.0,25228.0,365100.0,23.0,158.0,16952850.0,1980.0,-73.9589503,40.8072317,2
22690,869,2.0,4.0,10016.0,O4,5.0,38019.0,927829.0,41.0,65.0,131844150.0,1963.0,-73.979359,40.750745,3
22695,915,2.0,2.0,10016.0,D6,4.0,7407.0,118936.0,25.0,107.0,15146100.0,2015.0,-73.9763039,40.7452659,2
22723,1491,2.0,4.0,10075.0,D4,3.0,9720.0,111231.0,26.0,43.0,13135950.0,1967.0,-73.9614135,40.776692,2
22859,3111,12.0,15.0,10460.0,D7,4.0,24417.0,201100.0,30.0,169.0,6331050.0,1973.0,-73.8846033,40.846439,2
23679,1273,2.0,4.0,10019.0,RM,4.0,17029.0,198816.0,33.0,176.0,27099447.0,1969.0,-73.9763513,40.7644572,2
23690,1293,2.0,4.0,10022.0,O4,5.0,18075.0,315918.0,25.0,46.0,67014000.0,1965.0,-73.9724098,40.7629412,0
24058,1313,2.0,4.0,10022.0,O4,5.0,11287.0,278921.0,27.0,25.0,64328850.0,1981.0,-73.9696052,40.7625398,0
24070,1497,2.0,4.0,10028.0,D4,3.0,8551.0,117879.0,21.0,59.0,11974950.0,1962.0,-73.9578767,40.7798499,2
28800,1313,2.0,4.0,10022.0,RM,4.0,84348.0,1103169.0,54.0,109.0,402504766.0,2001.0,-73.967631,40.7615758,3
28835,1292,2.0,4.0,10022.0,RM,4.0,34470.0,583015.0,90.0,291.0,102382672.0,2012.0,-73.9717968,40.7615001,3
28861,1366,2.0,4.0,10022.0,RM,4.0,17573.0,185600.0,31.0,107.0,20225703.0,1983.0,-73.9630135,40.7561508,2
28923,1293,2.0,4.0,10022.0,RC,5.0,26519.0,532225.0,52.0,3.0,84064501.0,1992.0,-73.9712766,40.7623206,3
28934,1394,2.0,4.0,10022.0,RD,3.0,6025.0,139973.0,42.0,96.0,17216565.0,1998.0,-73.9691789,40.7632176,2
28944,412,1.0,1.0,10002.0,RC,5.0,15611.0,199408.0,24.0,2.0,22165650.0,2008.0,-73.9880191,40.7217452,0
28952,68,2.0,1.0,10038.0,RM,4.0,10237.0,149564.0,26.0,149.0,24068443.0,1927.0,-74.0068567,40.7081426,2
28956,427,1.0,1.0,10002.0,RM,4.0,22705.0,214757.0,28.0,12.0,52419262.0,2014.0,-73.9919837,40.7230246,2
28961,1360,2.0,4.0,10017.0,RC,5.0,88357.0,306964.0,37.0,85.0,50950283.0,1967.0,-73.9659896,40.7525205,0
28962,1375,2.0,4.0,10022.0,RC,5.0,27690.0,465364.0,22.0,2.0,118336050.0,1958.0,-73.9711528,40.764725,0
28997,1501,2.0,4.0,10128.0,RM,4.0,33783.0,582673.0,38.0,255.0,54444600.0,1969.0,-73.9566686,40.7829675,2
29019,1374,2.0,4.0,10022.0,RM,4.0,14058.0,245794.0,31.0,150.0,46147512.0,1927.0,-73.9700994,40.7632783,2
29021,1515,2.0,5.0,10028.0,RM,4.0,28535.0,339019.0,28.0,276.0,49865921.0,1991.0,-73.9541867,40.779478,2
29022,1496,2.0,4.0,10028.0,RM,4.0,15071.0,164587.0,30.0,95.0,32291563.0,1987.0,-73.9597758,40.7800729,2
29024,1646,2.0,5.0,10128.0,RM,4.0,41755.0,490810.0,41.0,482.0,56172335.0,2005.0,-73.9479718,40.7851295,3
29030,1534,2.0,5.0,10128.0,RM,4.0,13191.0,221576.0,45.0,255.0,29627559.0,1987.0,-73.9524023,40.7805093,3
29033,76,2.0,1.0,10038.0,RM,4.0,10030.0,158477.0,30.0,159.0,19439075.0,2000.0,-74.005634,40.7083732,2
29057,16,2.0,1.0,10282.0,RM,4.0,38225.0,355980.0,27.0,798.0,61101899.0,1998.0,-74.0150285,40.7177183,2
29065,1397,2.0,4.0,10065.0,RM,4.0,13137.0,175623.0,23.0,88.0,27094948.0,1928.0,-73.9662001,40.7643998,2
29484,1375,2.0,4.0,10065.0,O4,5.0,13155.0,247260.0,24.0,34.0,90291600.0,1985.0,-73.9703154,40.7645162,0
29486,1376,2.0,4.0,10065.0,D8,3.0,28235.0,355978.0,33.0,234.0,77761350.0,1979.0,-73.9714269,40.7655046,2
29571,1500,2.0,4.0,10128.0,D4,3.0,23345.0,364623.0,30.0,211.0,39258000.0,1973.0,-73.9569363,40.78221,2
39341,1583,2.0,5.0,10028.0,D6,4.0,9069.0,128651.0,25.0,142.0,11012850.0,2018.0,-73.9464697,40.7759833,2
40218,64,2.0,1.0,10038.0,O4,5.0,13133.0,279669.0,23.0,92.0,24835050.0,1924.0,-74.0100742,40.7091799,0
40226,67,2.0,1.0,10038.0,O4,5.0,59391.0,1073000.0,44.0,57.0,78511500.0,1965.0,-74.0079821,40.7086585,3
40246,77,2.0,1.0,10038.0,D6,4.0,17384.0,424448.0,61.0,246.0,38050200.0,2017.0,-74.0063446,40.7091115,3
40258,65,2.0,1.0,10038.0,H1,5.0,3325.0,50616.0,21.0,90.0,9953100.0,1952.0,-74.008783,40.7095835,0
40272,78,2.0,1.0,10038.0,O4,5.0,21242.0,493039.0,26.0,41.0,42336000.0,1912.0,-74.0071418,40.7093228,0
40315,1292,2.0,4.0,10022.0,O4,5.0,13375.0,296915.0,32.0,62.0,93264750.0,1972.0,-73.9713275,40.7614945,0
40332,1292,2.0,4.0,10022.0,O4,5.0,5021.0,77511.0,22.0,19.0,15741900.0,1930.0,-73.9720998,40.7618707,0
40341,1292,2.0,4.0,10022.0,O4,5.0,20075.0,399613.0,25.0,31.0,91456200.0,1950.0,-73.9723598,40.7617692,0
40360,1293,2.0,4.0,10022.0,O4,5.0,3012.0,48998.0,22.0,19.0,18218250.0,1926.0,-73.9731426,40.7629222,0
40365,1374,2.0,4.0,10022.0,O4,5.0,8234.0,134302.0,25.0,63.0,21492900.0,1917.0,-73.9702797,40.7636763,0
40380,1394,2.0,4.0,10022.0,O4,5.0,10543.0,220510.0,21.0,44.0,26144100.0,1949.0,-73.9692909,40.7629377,0
42003,10101,28.0,27.0,11433.0,D7,4.0,27357.0,389560.0,24.0,316.0,5984550.0,2020.0,-73.798177,40.7030829,1
62713,1365,2.0,4.0,10022.0,RM,4.0,19449.0,236322.0,31.0,232.0,30162604.0,1972.0,-73.9640026,40.7560029,2
63603,347,1.0,1.0,10002.0,D3,3.0,43533.0,180090.0,23.0,181.0,14702400.0,1971.0,-73.9850114,40.716829,2
63680,1364,2.0,4.0,10022.0,D4,3.0,54050.0,460973.0,26.0,79.0,44264700.0,1931.0,-73.9631118,40.7546385,2
63689,1369,2.0,5.0,10022.0,HS,5.0,7637.0,105734.0,34.0,125.0,8163900.0,1974.0,-73.9619835,40.7584698,0
63717,1364,2.0,4.0,10022.0,D6,4.0,20847.0,312417.0,34.0,295.0,28080900.0,1974.0,-73.9636964,40.7549351,2
63726,1365,2.0,4.0,10022.0,D7,4.0,28308.0,445735.0,37.0,396.0,74514600.0,1982.0,-73.96353,40.7556762,2
63742,1532,2.0,5.0,10028.0,D4,3.0,5017.0,57745.0,22.0,58.0,6457950.0,1983.0,-73.9524976,40.7785056,2
63768,1583,2.0,5.0,10028.0,D4,3.0,18037.0,223473.0,21.0,137.0,16980300.0,1962.0,-73.9458453,40.775747,2
63783,1547,2.0,5.0,10028.0,D6,4.0,19923.0,261782.0,32.0,187.0,23681700.0,1970.0,-73.9504413,40.7759879,2
64589,1541,2.0,5.0,10128.0,D6,4.0,25605.0,329850.0,35.0,387.0,32594850.0,1985.0,-73.9492396,40.7846799,2
64602,1118,13.0,35.0,11217.0,D8,3.0,11362.0,333280.0,32.0,365.0,25560900.0,2013.0,-73.9754972,40.6819661,1
64637,1118,13.0,35.0,11217.0,D6,4.0,31906.0,790392.0,49.0,754.0,22882050.0,2019.0,-73.9741737,40.6827178,1
64680,1269,2.0,4.0,10019.0,D6,4.0,2143.0,72071.0,73.0,184.0,11062350.0,2015.0,-73.9784056,40.7617523,3
67057,259,1.0,1.0,10002.0,D4,3.0,45788.0,126150.0,21.0,124.0,3643650.0,1964.0,-73.9842226,40.7115919,2
67058,259,1.0,1.0,10002.0,D4,3.0,58820.0,287175.0,21.0,145.0,11763450.0,1964.0,-73.9843883,40.712698,2
67105,333,1.0,2.0,10002.0,D4,3.0,357575.0,1191180.0,21.0,1104.0,28581300.0,1966.0,-73.9808446,40.7178851,2
67107,341,1.0,1.0,10002.0,D6,4.0,56032.0,225000.0,26.0,404.0,17928000.0,1972.0,-73.9860432,40.7162445,2
67392,1311,2.0,4.0,10022.0,D8,3.0,8060.0,158063.0,32.0,145.0,19303650.0,1997.0,-73.9686279,40.7604014,2
67421,1312,2.0,4.0,10155.0,O4,5.0,28491.0,570453.0,39.0,144.0,80525250.0,1968.0,-73.9679237,40.7610352,0
67457,1369,2.0,5.0,10022.0,D3,3.0,6025.0,259670.0,64.0,155.0,12433950.0,2017.0,-73.9612725,40.7582445,3
67492,1394,2.0,4.0,10022.0,O4,5.0,24602.0,386287.0,28.0,41.0,64124100.0,1986.0,-73.9682622,40.7626684,0
67494,1396,2.0,4.0,10065.0,D4,3.0,21087.0,312646.0,39.0,183.0,37465650.0,1983.0,-73.9657675,40.7632523,2
67719,1523,2.0,5.0,10128.0,D6,4.0,17566.0,242157.0,29.0,281.0,28366200.0,1980.0,-73.9503412,40.7843702,2
67783,1532,2.0,5.0,10028.0,D7,4.0,10315.0,256810.0,35.0,257.0,33487200.0,1986.0,-73.953465,40.7788848,2
67784,1532,2.0,5.0,10028.0,D6,4.0,12300.0,222000.0,23.0,179.0,25320150.0,1991.0,-73.9533348,40.7791428,2
67798,1540,2.0,5.0,10128.0,RM,4.0,18125.0,246858.0,30.0,108.0,45243032.0,2016.0,-73.9497095,40.7841037,2
67871,1551,2.0,5.0,10128.0,RM,4.0,7755.0,159512.0,34.0,83.0,10826998.0,2015.0,-73.9483848,40.7787317,2
67877,1550,2.0,5.0,10128.0,D4,3.0,10067.0,138304.0,24.0,147.0,12558600.0,1973.0,-73.9507969,40.7786092,2
67984,1564,2.0,5.0,10028.0,RM,4.0,6133.0,96420.0,28.0,89.0,15457951.0,1986.0,-73.9499145,40.7755649,2
68486,1541,2.0,5.0,10128.0,D6,4.0,92927.0,968264.0,35.0,1097.0,94179150.0,1986.0,-73.9482505,40.7842595,2
68515,1581,2.0,5.0,10028.0,D8,3.0,17575.0,242032.0,23.0,236.0,19938150.0,1968.0,-73.9475249,40.774831,2
70325,2894,9.0,16.0,10456.0,D3,3.0,280552.0,758564.0,21.0,749.0,11785950.0,1963.0,-73.907325,40.8348631,2
70326,2895,9.0,16.0,10456.0,D3,3.0,375012.0,753113.0,21.0,743.0,14043600.0,1963.0,-73.9060245,40.8371209,2
71037,1624,2.0,5.0,10029.0,D9,3.0,40873.0,509090.0,29.0,526.0,54751050.0,1990.0,-73.9496288,40.7857121,2
75769,5722,10.0,11.0,10463.0,D4,3.0,90950.0,539000.0,25.0,412.0,13072500.0,1966.0,-73.916862,40.8780857,2
75770,5722,10.0,11.0,10463.0,D7,4.0,214025.0,844578.0,30.0,589.0,32082750.0,1975.0,-73.9147422,40.8786797,2
75777,5901,10.0,11.0,10463.0,D4,3.0,133575.0,718399.0,22.0,441.0,23008500.0,1970.0,-73.9145382,40.8854672,2
87209,2133,28.0,29.0,11375.0,D4,3.0,39053.0,272000.0,28.0,244.0,10835550.0,1964.0,-73.8497698,40.7286881,1
92726,5137,25.0,20.0,11355.0,D7,4.0,73970.0,342705.0,26.0,322.0,10603350.0,1965.0,-73.8245437,40.7529518,1
104634,8489,26.0,23.0,11005.0,D4,3.0,4228300.0,3750565.0,34.0,1866.0,155994300.0,1972.0,-73.7142153,40.7567794,1
125149,2880,9.0,16.0,10453.0,D7,4.0,102000.0,416144.0,25.0,768.0,11925900.0,1972.0,-73.9236549,40.8481375,2
125449,1114,3.0,3.0,10023.0,RM,4.0,17800.0,138506.0,27.0,122.0,31625107.0,1987.0,-73.9826382,40.7705132,2
125470,1171,3.0,6.0,10069.0,RM,4.0,29770.0,322451.0,31.0,343.0,46685711.0,2004.0,-73.9869289,40.7803043,2
125509,5137,25.0,20.0,11355.0,D7,4.0,77351.0,317277.0,24.0,325.0,10535400.0,1965.0,-73.8235529,40.7536255,1
126492,5026,17.0,40.0,11225.0,D6,4.0,52265.0,224082.0,23.0,257.0,18072000.0,2014.0,-73.9610607,40.657561,1
126949,1312,2.0,4.0,10022.0,O4,5.0,26731.0,397354.0,32.0,41.0,83303100.0,1987.0,-73.9693674,40.7613869,0
126950,1375,2.0,4.0,10065.0,H7,3.0,27113.0,515755.0,41.0,4.0,56063250.0,1930.0,-73.9716797,40.7650874,2
127224,1565,2.0,5.0,10028.0,D4,3.0,19325.0,384646.0,37.0,317.0,38443050.0,1973.0,-73.9478852,40.7758797,2
